user_id,item_list
126,21319 1979 4104 17714 1376 8335 1375 2535 1302 1504
127,771 22 21 521 1782 3653 2581 432 272 124
128,23459 16148 471 495 488 17992 14351 492 9472 22
129,4335 77 83 73 3989 3994 3991 6607 2845 14048
130,1327 1859 5070 1216 1212 1514 4577 3391 5068 2792
131,8819 6712 22443 22441 11044 22631 18939 15454 17075 16713
132,271 53 62 22 61 393 208 124 1068 598
133,126 676 677 775 344 342 773 341 98 9733
134,818 22 15672 20 4341 124 8007 20137 25 1297
135,453 1263 446 450 448 581 1266 812 814 811
136,4220 22838 2410 1869 7016 3244 5642 4852 22427 2047
137,16948 80 7720 15732 11844 20553 12778 14673 19770 2106
138,21 1327 498 778 20 1311 353 179 521 771
139,56 393 394 348 272 58 25 396 1068 353
140,20 124 436 353 56 208 209 771 1023 560
141,448 14215 19094 24217 450 23081 9128 4150 667 731
142,8568 22 10596 53 25 20 124 10597 10595 270
143,1263 1266 581 446 450 458 812 811 1317 1547
144,14524 18919 17178 22542 22435 13063 2998 22402 13988 7632
145,2104 4334 2107 3994 3989 71 629 22715 2119 5542
146,20422 667 2998 22435 18919 458 13063 817 1263 450
147,2105 11202 2587 2588 11904 6910 17418 2106 7371 80
148,751 617 1311 828 679 105 498 750 486 676
149,2586 1752 2107 53 348 6393 598 2592 27 4408
150,22631 6712 15454 12114 15441 14172 22760 20947 16204 15711
151,272 124 62 25 394 56 22 395 348 337
152,4341 22844 4572 4333 11660 16516 21204 7205 14715 19370
153,17178 22542 450 21 272 18919 56 448 2998 1648
154,358 356 4155 3546 2243 4603 2514 1154 363 2372
155,20 916 432 21 261 1911 2363 762 124 179
156,126 752 22414 8438 617 95 677 1626 8335 1619
157,271 54 1068 337 932 396 393 772 3280 273
158,919 53 22 21 393 771 1068 396 1327 207
159,21 28 22 124 25 56 436 348 20 58
160,683 1300 1301 1504 4104 12051 1302 1299 1376 1375
161,53 396 598 58 62 55 61 348 271 54
162,917 8819 22403 6712 18939 11044 15454 17075 12114 16713
163,683 3246 3356 11904 3355 1979 695 1154 356 2108
164,391 106 2494 673 831 2124 1995 2077 3711 828
165,2494 5735 1532 2488 828 750 391 1108 2124 5
166,270 56 20 58 521 21 124 337 22 1004
167,25 929 768 3596 21 80 207 767 68 769
168,393 58 272 208 394 598 270 395 25 55
169,71 8508 2106 2111 21 7479 353 22 18598 84
170,1859 1216 4577 1514 17880 28 1558 5070 3391 3436
171,4115 2957 12691 19232 19603 16608 16381 7468 19372 11538
172,241 130 1004 102 5068 21 5069 576 16887 20
173,348 61 598 1752 56 469 270 393 396 268
174,2413 2047 2054 448 667 22427 457 20422 2410 1648
175,61 1068 2592 270 268 336 335 55 62 1753
176,22 917 916 919 1327 4513 771 4036 1914 14793
177,391 97 130 106 1534 673 16887 675 496 102
178,4890 4892 4891 62 21 208 58 272 271 25
179,916 1911 4073 22 919 14793 1914 1038 4513 1048
180,450 1263 581 814 812 453 421 448 1317 458
181,21 272 271 62 25 353 436 560 394 54
182,932 62 272 772 1068 393 396 58 55 536
183,124 270 348 25 353 771 468 56 27 347
184,53 598 336 61 1449 393 270 1752 55 1068
185,124 56 25 436 58 393 270 271 61 208
186,581 446 814 812 811 1266 448 453 1222 458
187,355 500 130 4342 356 358 16887 391 6 126
188,486 471 504 2010 93 498 2003 492 2534 678
189,393 396 7965 366 25 61 348 62 335 1752
190,5735 2494 1532 1535 97 12542 2124 1189 107 675
191,778 492 679 504 486 499 471 107 494 21343
192,555 626 16719 22478 826 1039 61 10910 21 15126
194,75 2107 80 2586 71 2119 629 68 2106 2587
195,17972 15131 16030 15975 6009 11646 16281 21 3734 6816
196,80 68 67 854 75 79 2119 569 774 880
197,22469 1299 3709 1374 4380 15344 9672 4559 1375 6506
198,1266 446 458 450 811 1195 2035 812 1222 1317
199,20 270 272 62 53 348 436 393 396 1068
201,916 917 22 778 677 5904 771 672 95 126
202,1195 446 2276 1265 1193 1548 812 1547 8944 3218
203,5644 751 752 8167 8168 1969 1632 5614 5617 1071
204,10221 21818 22403 11044 8819 12114 22441 22631 18939 15454
205,581 811 814 446 1266 450 453 1193 17178 1222
206,541 22 153 348 353 347 537 436 1108 826
207,176 175 3397 353 25 20 771 917 56 436
208,24051 4631 10283 18333 1577 7332 20 21 22368 7234
209,5070 1214 4577 1212 1216 3391 5069 2792 22 545
210,15131 16682 7632 13063 20422 448 9599 19112 3539 14524
211,3991 71 77 2106 2111 13423 75 3994 629 3989
212,393 396 22 56 271 25 61 208 270 207
213,58 61 772 56 396 271 53 536 393 272
214,77 2107 71 2586 83 4334 629 2106 2111 854
215,22844 84 358 2588 2119 22617 356 567 9209 883
216,500 107 6 130 102 576 6887 499 97 502
217,1154 1703 1691 692 3246 8335 460 843 3360 6495
218,1023 124 499 25 93 208 20 58 353 436
219,3505 339 17893 14008 10087 23920 21406 21509 13470 10655
220,23279 6986 10940 22149 9918 16651 15567 24410 23694 13451
221,23137 7101 22217 10363 12494 12476 15476 16548 21978 5263
222,15582 58 337 270 55 12315 772 536 394 53
223,448 21299 1263 453 1266 446 731 667 458 10772
224,629 949 2111 2112 5928 955 2109 2114 12569 2588
225,12474 7794 22743 1327 20422 18597 11912 14524 4030 20121
226,1376 1779 1758 1372 16626 1378 4032 4366 4511 22080
227,540 18328 21990 1263 12217 9709 14574 12839 20169 450
228,23308 2682 10293 1173 21413 56 6477 598 14830 396
229,1302 1372 22752 1299 79 126 1374 1297 356 2114
230,2365 2361 22 1910 20 8933 771 432 6469 14258
231,6186 20372 14916 6874 9528 24308 11406 19836 18024 21866
232,471 498 495 487 2010 93 2003 1311 448 504
233,393 62 272 53 396 61 598 394 20422 13063
234,124 22 348 27 353 25 20 436 58 208
235,4073 1048 1038 1914 20 771 14793 921 450 4072
236,3343 21 25 124 20 2722 53 436 353 348
237,22 124 25 208 771 436 58 353 1835 1326
238,21 22 124 58 521 3037 20 25 1328 895
239,3539 21319 6186 14460 7569 22414 17178 271 272 632
240,826 153 458 21 457 1039 775 1266 668 385
241,8875 22 15131 124 16030 25 353 436 270 348
242,23936 23524 20139 17402 22125 1668 19077 7082 19138 13670
243,67 68 713 2119 12569 629 944 75 3998 5988
244,352 521 21 1898 22557 22 58 11524 21941 56
245,20422 1263 2998 581 22542 8875 448 13063 7569 19112
246,17498 394 3709 4380 22560 62 19819 15344 1193 337
247,626 773 555 61 53 537 826 468 347 393
248,492 9558 93 2085 495 497 2084 11855 22762 4921
249,154 555 541 153 826 2392 773 385 775 1039
250,11904 3355 7371 2108 2105 3358 11202 3357 88 4332
251,751 498 471 617 495 1327 492 678 99 676
252,22 20 124 56 25 7706 348 270 771 521
253,1263 453 446 1266 22 56 25 10158 20422 53
254,581 773 775 626 811 458 21 537 25 812
255,1953 1954 2992 4013 337 1108 537 28 16261 995
256,5070 3391 5069 16626 2792 9672 17136 7309 1779 6506
257,1263 453 446 1266 458 667 1648 811 20422 812
258,124 22 353 56 207 537 345 61 541 58
259,23997 12359 5190 11283 21606 6108 17900 12863 7701 126
260,555 626 598 826 1108 448 61 153 453 468
261,883 567 2112 22430 68 21962 4048 2256 20682 854
262,885 71 68 80 5187 364 82 2119 889 84
263,67 1619 1618 110 629 95 2119 126 5440 71
264,21 22 348 1835 20 25 353 208 27 58
265,1222 446 581 814 1151 10855 450 1263 5697 811
266,21 22 672 53 270 771 598 61 393 521
267,53 393 61 270 396 1068 348 55 1748 268
268,1911 22 21 353 20 1048 1038 771 270 25
269,18139 10010 20422 8445 14524 5934 1263 19112 448 23781
270,21 22 353 436 348 207 53 393 396 61
271,61 56 396 55 1068 1449 1748 336 1752 2592
272,17178 22782 22542 20422 11761 22402 9599 16380 2998 8438
273,2254 2253 2252 1787 811 897 812 814 446 581
274,1186 1147 1153 581 450 1154 126 421 1558 8267
275,453 446 124 771 56 812 457 352 1648 421
276,21 1004 676 22 126 677 20 432 1327 124
277,355 4342 17378 358 356 13598 22701 262 4806 1514
278,1263 581 704 667 1870 811 1873 1648 1869 18484
279,771 21 20 124 353 1326 1004 208 58 209
280,21319 8875 22402 3539 541 1039 826 626 56 61
281,16030 16682 13988 20422 8690 1444 448 13063 2998 22401
282,21 25 270 61 53 1068 58 396 62 271
283,1023 22 21 917 2365 2023 261 2992 326 124
284,23805 450 21473 8513 16887 130 453 20077 812 10953
285,450 1648 448 25 421 446 581 1266 56 22
286,56 1263 446 450 21 270 348 598 393 1317
287,124 270 271 53 20 448 393 1068 348 436
288,4380 14651 19690 3716 3709 23112 22561 3529 5770 14738
289,99 750 109 5 499 100 1532 93 679 2147
290,396 598 21 62 55 25 20 394 1748 58
291,17178 14524 13988 14805 22435 20779 9599 7569 811 2998
292,22 20 348 2586 2107 71 207 272 271 62
293,20 22 58 271 771 25 353 62 272 312
294,450 731 667 13063 1691 109 22435 14524 7632 1648
295,21 178 270 175 58 176 20 271 771 22472
296,1094 17956 15945 11319 6746 8313 5030 1946 14629 20752
297,332 24400 5334 20823 13400 1860 17788 439 9318 7660
298,53 1449 348 56 393 1748 270 396 1068 1752
299,21 22 672 771 1297 18136 1374 24234 1779 126
300,17178 22402 14805 22435 22542 2998 13988 18919 11855 20958
301,71 80 2114 2104 450 65 2119 2588 84 334
302,1561 13463 17694 1558 1562 771 21 124 5076 5078
303,17033 4419 2023 130 1311 17714 1835 10582 1648 5944
304,272 396 393 54 270 598 395 124 55 772
305,25 55 521 22 20 358 2497 1834 207 58
306,7876 7092 22193 7349 56 270 53 55 393 436
307,93 499 19647 486 107 678 778 504 1849 6887
308,396 1748 62 348 58 1449 394 536 1753 271
309,916 4036 4073 1048 919 7588 1630 14793 4072 1634
310,124 43 22 25 39 41 541 537 42 448
311,22441 22443 6712 11044 18939 15978 22631 12114 21818 17075
312,21 771 353 1327 25 1326 436 519 1004 318
313,15454 22631 11044 12114 21818 15441 14172 15711 16204 21458
314,4036 919 1048 22 4513 316 4073 921 1038 179
315,22933 24301 14615 6826 22726 4349 9456 13456 4390 13591
316,917 9209 916 5046 667 1423 450 448 453 23478
317,23834 10714 2426 9766 5727 271 908 15419 450 1067
318,567 61 21 23006 58 8470 272 25 62 22907
319,10221 8819 22443 18939 22631 6712 11044 12114 21818 17075
320,17178 22402 22403 6712 11044 22443 22542 15454 21818 15978
321,581 1263 814 811 812 453 448 458 667 1195
322,21 25 432 61 5068 5069 541 20 22 347
323,11621 10225 9938 10582 3709 4793 5944 7763 21051 22490
324,271 272 394 772 1068 598 337 56 208 396
325,450 117 4753 448 672 342 126 667 677 676
326,22 20 124 448 2173 25 1835 450 771 436
327,21319 22542 13988 14805 11761 16380 22435 8335 19112 15245
328,20414 12072 1224 4448 4238 12633 8509 8932 18064 10629
329,4297 335 2281 598 56 1752 268 144 22 53
330,541 773 775 993 626 995 468 124 25 348
331,21299 21618 3430 24387 22 12473 6198 14649 7037 20373
332,1071 1634 446 1263 1506 458 814 453 1648 22
333,21299 14206 911 2392 17831 21132 2652 24142 22366 23863
334,1665 2044 4467 3525 2056 9224 7264 13277 2046 21437
335,448 453 446 20422 1266 812 2998 811 814 14805
336,18484 13063 19112 1648 448 20422 22542 667 803 8875
337,544 1327 22 20 25 124 56 672 771 174
338,7632 22782 1630 2346 11761 2350 16380 22435 1634 11855
339,21 20 124 270 53 353 25 771 58 23294
340,13063 20422 1648 13988 2998 18919 16713 22403 667 9599
341,20 56 270 436 348 53 272 1068 62 271
342,22782 11761 16380 13063 20422 3539 18484 21319 14524 19112
343,102 673 16887 106 496 391 22472 97 277 2077
344,21 124 20 58 272 271 62 208 337 394
345,446 1263 812 1266 581 421 126 814 52 13900
346,22 124 25 56 521 436 353 771 348 207
347,3711 100 5735 2494 750 109 516 1008 1532 128
348,21 20 270 771 124 53 58 353 25 352
349,9791 16713 130 102 16887 6 22403 19059 12114 17764
350,22 124 25 1782 20 762 352 432 667 1023
351,551 6320 537 1108 21 541 995 20 1039 543
352,1266 581 453 448 1194 1198 2035 667 1317 2039
353,771 20 1311 1327 672 124 450 521 1023 56
354,353 20 58 272 271 560 62 56 394 207
355,20422 13477 3633 14524 18408 5676 20758 2014 5810 16189
356,9002 4769 23802 14349 17954 247 19317 9262 5842 13625
357,21 5884 676 494 8911 95 498 677 492 1311
358,13739 1366 20886 10457 6140 6416 10585 7147 11534 19213
359,58 208 21 62 124 56 348 394 25 436
360,8319 22560 3709 3378 4559 23238 2258 8386 19690 15769
361,929 1022 768 767 769 4577 1212 1214 5070 1216
362,22 20 353 348 56 436 347 53 58 393
363,581 446 448 1266 450 812 10800 814 811 453
364,272 58 62 270 128 22931 3624 536 521 772
365,6469 358 2059 21 14258 22 364 20 8710 3175
366,25 541 353 56 436 271 154 62 348 393
367,16887 130 102 107 1534 22104 500 673 576 106
368,58 271 337 56 396 393 54 55 270 598
369,22 124 25 56 448 21117 678 58 53 667
370,1266 5735 391 130 1263 2494 453 106 2496 1534
371,25 20 124 56 22 53 61 207 393 348
372,358 1590 11320 2105 72 1499 81 4330 2108 2106
373,93 678 1311 750 498 492 778 486 495 494
374,124 396 353 436 598 348 58 62 55 271
375,5938 1870 1869 1865 2053 1866 2047 1871 498 672
376,1532 2124 3711 20768 2494 828 5 1849 2488 9463
377,35 25 393 450 394 667 21 62 58 453
378,21 20 432 771 124 521 353 56 25 436
379,270 536 598 615 53 335 55 268 1834 2281
380,683 2714 1856 2559 5508 688 2459 1583 22929 20865
381,581 446 1263 811 1266 448 453 1222 3311 1195
382,22 917 1326 124 58 771 964 21 272 271
383,1266 581 814 812 453 448 458 1194 421 667
384,335 1752 1449 268 2064 598 61 56 2592 1748
385,450 56 1263 22 458 21 352 668 1266 446
386,326 3539 21319 58 124 208 25 272 773 327
387,348 102 1532 3988 2419 275 5735 106 831 2256
388,21 58 55 22 536 393 61 396 62 1068
389,448 13988 450 1266 20 453 458 667 446 1648
390,951 5928 10867 2112 12306 4617 2119 3998 4498 21397
391,21960 17400 5767 12292 9074 21014 23639 22937 21578 15104
392,124 25 20 1068 270 58 436 598 62 393
393,22 21 56 124 25 58 62 271 209 1068
394,68 2119 629 9389 823 22788 71 14425 713 80
395,446 1263 811 1193 1198 458 2035 1548 1222 1547
396,448 453 1263 22 25 271 58 20 56 812
397,448 1263 458 667 814 731 581 668 457 58
398,208 272 20 62 271 58 4073 1326 645 436
399,22 348 353 436 25 468 347 20 1437 56
400,22 916 450 446 814 21 812 453 458 771
401,22 20420 21 4464 20372 1311 486 18494 432 450
402,10221 11044 22403 8819 6712 18939 22631 15978 21818 12114
403,13063 126 1691 95 19112 676 771 3539 25 1648
404,5 100 750 1733 1830 831 2305 1832 3711 20768
405,17810 7014 731 22472 14866 19077 18325 21517 22211 16136
406,271 62 21 56 20 396 22 272 393 270
407,73 11320 14048 2586 3991 358 83 2254 356 2107
408,6665 18209 1672 14353 2438 1597 1212 1216 1214 1859
409,4036 21 271 124 56 62 25 22 208 11819
410,1327 95 672 676 20 448 361 1573 684 21
411,2111 71 2112 2109 2119 80 67 2107 13035 77
412,13063 450 803 667 1648 2142 56 22713 1263 458
413,1214 1212 5070 4577 3391 5068 5069 5938 1866 1870
415,1911 177 176 771 436 25 56 1048 175 348
416,22414 8438 126 683 8335 56 95 7205 356 2086
417,58 394 55 598 393 272 270 772 396 54
418,21 56 124 353 348 1068 53 207 396 209
419,21 22 348 27 25 124 436 56 207 53
420,56 393 394 598 61 54 348 55 337 21
421,3539 13063 9599 17178 2147 18484 20422 20779 22542 100
422,22838 2436 917 771 4852 2410 672 432 8067 56
423,348 396 27 61 21 1068 56 598 53 270
424,56 393 396 124 348 53 270 61 436 58
425,13063 20422 18854 448 14524 13988 14805 8690 11855 2998
426,71 629 73 84 2105 2106 67 2111 2119 2104
427,336 1449 268 1752 2064 61 598 21560 56 11914
428,126 676 677 95 22 1311 771 1626 432 21
429,21 22 56 353 25 348 436 270 61 347
430,2112 2119 71 2106 2110 944 955 949 2111 2114
431,468 25 124 27 53 61 1437 28 436 1108
432,21 56 58 124 22 53 9559 28 352 13721
433,80 2106 2111 11977 629 67 5991 68 84 79
434,20 25 353 56 436 771 347 270 58 348
435,356 19705 364 355 890 1969 18222 885 622 5648
436,909 537 11340 53 541 705 56 393 21473 1066
437,271 62 394 1068 54 270 337 56 393 396
438,1068 394 270 54 61 337 53 598 772 124
439,2713 71 2426 629 1674 2106 2111 84 2104 2584
440,5420 21644 14303 5136 13742 3565 5088 6214 15291 15080
441,1911 1038 4036 4513 4073 1914 921 14793 6613 7588
442,773 555 775 826 153 1108 1039 154 25 993
443,79 14970 1561 17880 22748 13463 1890 24225 20281 3330
444,62 272 124 208 394 56 348 772 395 337
445,672 1311 1154 22415 677 95 126 117 1626 130
446,771 1004 22 919 20 21 897 1326 1782 1911
447,814 2035 1317 811 5190 812 1550 803 8944 459
448,826 1039 541 338 14288 626 153 6426 5 4853
449,3412 6187 2488 1851 15137 1327 17441 21508 22651 19526
450,17506 22415 95 2358 567 15284 71 1618 126 75
451,3638 22349 241 3872 3876 2180 15939 18425 12262 21307
452,446 581 453 1266 421 667 22 1023 1195 1648
453,20422 19112 11855 14524 2998 14805 1263 7632 12851 22401
454,394 1068 62 393 55 56 58 772 396 272
455,352 56 1898 1746 21 20 22 271 1556 536
456,56 21 20422 1263 457 458 393 62 25 396
457,1311 95 126 2365 672 20 676 1618 828 1327
458,15131 17972 16682 25 541 366 348 53 347 773
459,100 1532 831 2494 2124 1830 3711 5735 828 109
460,353 124 436 25 771 208 1326 209 348 560
461,292 2085 11039 15478 915 21 15589 2084 17518 672
462,124 353 25 37 436 53 208 771 348 393
463,22403 8819 22631 22443 6712 15978 17075 15441 14172 12114
464,676 22 21 20 752 99 432 1626 105 498
465,2106 629 2107 75 2586 3994 73 2111 3989 80
466,21 22 683 126 672 771 818 817 209 432
467,581 52 95 1222 4574 1193 15284 22 1266 1263
468,771 266 14687 448 1004 21 14753 9235 2365 22
469,1108 5766 1109 995 5591 13024 1423 1926 993 11934
470,1263 1266 1154 811 1153 1158 812 450 1147 814
471,23731 12758 3632 8316 18126 5158 4767 3158 22973 4779
472,7309 1301 4104 890 2694 1374 9672 774 1779 154
473,2107 3989 5938 951 73 2586 71 1870 2110 18899
474,684 8215 6049 2494 22614 1532 100 22585 18939 5
475,23507 1924 6372 774 17180 6910 11520 10704 14050 11233
476,358 448 13063 14805 364 458 20422 13988 450 1266
477,56 270 393 61 536 598 932 55 1068 394
478,581 1193 812 1265 1548 2039 2035 8944 1198 459
479,14916 6874 4408 20420 6186 19013 241 19172 13558 578
480,1499 8560 9672 22080 16626 17136 6506 8710 6469 5144
481,521 21 22 1898 4809 6214 19061 1328 3037 1556
482,21 672 448 2263 20958 352 453 826 13063 626
483,814 1198 1548 803 3218 446 1195 1550 5190 8944
484,24500 1449 336 15759 3314 13462 16016 15417 6505 2592
485,348 28 22 468 124 20 25 56 11205 436
486,13619 19887 2393 7663 10771 16244 16841 1047 4847 8267
487,1632 359 1071 1630 684 126 358 364 1921 683
488,751 752 672 2105 750 676 21 1311 22415 677
489,8568 919 2139 2243 12384 6553 3195 8210 14793 24057
490,22 58 56 348 353 436 62 53 270 20
491,37 18484 11347 1632 39 541 1071 3314 38 42
492,124 25 541 20 519 393 353 270 555 1108
493,895 2576 521 2444 2281 4297 3474 352 1328 3815
494,2106 2104 2111 2105 82 80 3988 629 3993 2112
495,16801 17932 20989 11904 2108 3355 7371 3358 2105 11202
496,22631 8819 22403 6712 21285 11474 15711 12114 9791 22443
497,1214 4577 1514 3391 1212 5070 1216 2792 817 3815
498,21 20 1004 124 1080 25 56 576 353 130
499,771 22 21 174 25 1782 124 178 176 436
500,27 124 1501 345 25 436 1437 347 545 2346
501,21627 24245 6848 20230 10350 22193 21892 21543 14841 21325
502,537 366 995 53 56 1108 25 393 385 348
503,174 22 178 12181 176 257 18264 175 23023 11319
504,307 8016 3836 2104 17618 17940 5061 2107 10016 9195
505,581 459 814 1266 1317 812 1263 1222 446 1197
506,93 504 678 486 19647 448 492 487 107 494
507,22782 11761 13063 21 14524 8875 22435 3539 19112 20
508,1263 446 581 21 4073 1911 1038 124 811 812
509,1449 268 1068 336 270 2592 348 1748 55 2064
510,21 58 56 25 271 272 62 53 352 394
511,5529 19308 15137 13528 14478 22651 18869 13524 10837 396
512,38 43 6320 37 3745 41 42 4284 845 844
513,3991 22 5026 20045 19237 21 16614 3994 21026 7648
514,71 68 67 2106 2112 75 2119 2111 567 79
515,555 626 1039 773 153 154 1108 537 385 775
517,683 71 2559 358 2842 2119 84 629 2587 1214
518,9201 21 2803 1856 20 11674 20865 5508 124 344
519,826 775 1039 924 993 620 1108 156 995 537
520,336 15092 17810 8975 22552 5327 1449 12593 23631 18977
521,16887 6 496 502 130 7029 576 102 909 391
522,95 4574 2388 21 22415 117 1618 17506 113 323
523,12051 836 21 457 448 56 22 2824 1556 3037
524,396 1068 772 352 1834 394 968 1748 271 895
525,22 771 58 20 432 56 124 751 521 672
526,22 21 20 272 672 58 771 95 353 56
527,20053 6322 11746 1495 23122 12220 11888 4680 20 23480
528,270 53 598 771 20 372 352 55 271 393
529,20 124 270 353 771 53 672 676 436 28
530,2588 932 9773 16864 394 13035 10800 6683 13470 2112
